name,state,lat,lon,date,maxtemp_f,mintemp_f,maxwind_mph,totalprecip_in,avghumidity,population
Providence,Rhode Island,41.824,-71.413,2025-07-31,79.7,64.6,11.4,0.09,76,194706
Providence,Rhode Island,41.824,-71.413,2025-08-01,65.1,60.6,11.4,0.56,84,194706
Providence,Rhode Island,41.824,-71.413,2025-08-02,77.2,60.1,9.2,0.0,65,194706
Providence,Rhode Island,41.824,-71.413,2025-08-03,84.7,58.8,9.4,0.0,74,194706
Providence,Rhode Island,41.824,-71.413,2025-08-04,92.1,64.0,10.1,0.0,67,194706
Providence,Rhode Island,41.824,-71.413,2025-08-05,87.4,64.8,8.7,0.0,77,194706
Lansing,Michigan,42.733,-84.556,2025-07-07,75.2,63.0,9.2,0.0,76,114336
Lansing,Michigan,42.733,-84.556,2025-07-08,85.3,61.1,7.8,0.0,72,114336
Lansing,Michigan,42.733,-84.556,2025-07-09,81.5,68.5,12.3,0.44,77,114336
Lansing,Michigan,42.733,-84.556,2025-07-10,80.7,64.5,8.1,0.0,79,114336
Lansing,Michigan,42.733,-84.556,2025-07-11,81.4,70.0,6.5,0.0,74,114336
Lansing,Michigan,42.733,-84.556,2025-07-12,86.1,73.4,16.8,0.0,80,114336
Lansing,Michigan,42.733,-84.556,2025-07-13,83.2,68.9,11.0,0.0,73,114336
Lansing,Michigan,42.733,-84.556,2025-07-14,87.2,62.4,6.7,0.0,65,114336
Lansing,Michigan,42.733,-84.556,2025-07-15,89.9,66.6,8.7,0.0,69,114336
Lansing,Michigan,42.733,-84.556,2025-07-16,87.1,70.6,7.2,0.0,72,114336
Lansing,Michigan,42.733,-84.556,2025-07-17,77.8,66.4,15.4,0.0,77,114336
Lansing,Michigan,42.733,-84.556,2025-07-18,76.2,58.7,9.6,0.0,71,114336
Lansing,Michigan,42.733,-84.556,2025-07-19,82.6,61.5,11.4,0.72,83,114336
Lansing,Michigan,42.733,-84.556,2025-07-20,81.6,65.8,8.7,0.24,77,114336
Lansing,Michigan,42.733,-84.556,2025-07-21,77.1,62.4,8.7,0.0,71,114336
Lansing,Michigan,42.733,-84.556,2025-07-22,82.6,56.9,9.4,0.0,64,114336
Lansing,Michigan,42.733,-84.556,2025-07-23,91.2,60.0,13.2,0.0,67,114336
Lansing,Michigan,42.733,-84.556,2025-07-24,93.0,72.7,15.2,0.54,75,114336
Lansing,Michigan,42.733,-84.556,2025-07-25,80.3,67.6,10.3,0.09,85,114336
Lansing,Michigan,42.733,-84.556,2025-07-26,78.2,66.4,10.3,0.0,83,114336
Lansing,Michigan,42.733,-84.556,2025-07-27,88.1,73.2,7.6,0.32,83,114336
Lansing,Michigan,42.733,-84.556,2025-07-28,89.2,72.7,12.3,0.0,74,114336
Lansing,Michigan,42.733,-84.556,2025-07-29,86.8,70.9,15.7,0.0,78,114336
Lansing,Michigan,42.733,-84.556,2025-07-30,83.1,67.8,12.5,0.0,73,114336
Lansing,Michigan,42.733,-84.556,2025-07-31,74.1,60.1,16.8,0.33,76,114336
Lansing,Michigan,42.733,-84.556,2025-08-01,78.6,58.6,10.3,0.0,67,114336
Lansing,Michigan,42.733,-84.556,2025-08-02,82.2,56.7,6.9,0.0,62,114336
Lansing,Michigan,42.733,-84.556,2025-08-03,84.9,61.0,7.4,0.0,62,114336
Lansing,Michigan,42.733,-84.556,2025-08-04,83.5,61.0,9.2,0.0,66,114336
Lansing,Michigan,42.733,-84.556,2025-08-05,82.4,63.9,8.5,0.0,65,114336
Boston,Massachusetts,42.358,-71.06,2025-07-07,88.3,70.5,13.9,0.0,80,673458
Boston,Massachusetts,42.358,-71.06,2025-07-08,82.2,70.7,10.1,4.91,89,673458
Boston,Massachusetts,42.358,-71.06,2025-07-09,67.2,65.0,7.6,1.62,90,673458
Boston,Massachusetts,42.358,-71.06,2025-07-10,66.5,65.5,8.1,0.0,91,673458
Boston,Massachusetts,42.358,-71.06,2025-07-11,72.1,65.0,6.7,0.0,89,673458
Boston,Massachusetts,42.358,-71.06,2025-07-12,70.4,67.3,10.7,0.0,94,673458
Boston,Massachusetts,42.358,-71.06,2025-07-13,74.4,65.6,10.1,0.0,90,673458
Boston,Massachusetts,42.358,-71.06,2025-07-14,80.1,66.2,6.5,0.0,88,673458
Boston,Massachusetts,42.358,-71.06,2025-07-15,87.2,71.3,8.9,0.0,81,673458
Boston,Massachusetts,42.358,-71.06,2025-07-16,87.5,72.7,11.2,0.0,81,673458
Boston,Massachusetts,42.358,-71.06,2025-07-17,83.5,73.1,10.7,0.0,87,673458
Boston,Massachusetts,42.358,-71.06,2025-07-18,78.3,69.8,13.2,0.0,63,673458
Boston,Massachusetts,42.358,-71.06,2025-07-19,82.7,67.2,12.1,0.0,62,673458
Boston,Massachusetts,42.358,-71.06,2025-07-20,78.8,70.8,11.6,0.06,81,673458
Boston,Massachusetts,42.358,-71.06,2025-07-21,77.1,66.6,14.8,0.35,66,673458
Boston,Massachusetts,42.358,-71.06,2025-07-22,75.8,60.8,8.7,0.0,57,673458
Boston,Massachusetts,42.358,-71.06,2025-07-23,77.5,65.0,12.8,0.0,66,673458
Boston,Massachusetts,42.358,-71.06,2025-07-24,88.6,66.9,13.9,0.0,68,673458
Boston,Massachusetts,42.358,-71.06,2025-07-25,88.5,70.3,12.8,0.42,76,673458
Boston,Massachusetts,42.358,-71.06,2025-07-26,75.8,65.9,9.8,0.0,62,673458
Boston,Massachusetts,42.358,-71.06,2025-07-27,73.8,68.4,8.9,0.12,69,673458
Boston,Massachusetts,42.358,-71.06,2025-07-28,83.8,71.0,9.4,0.0,83,673458
Boston,Massachusetts,42.358,-71.06,2025-07-29,95.6,71.0,9.8,0.0,68,673458
Boston,Massachusetts,42.358,-71.06,2025-07-30,83.7,73.9,10.7,0.0,69,673458
Boston,Massachusetts,42.358,-71.06,2025-07-31,76.6,63.5,9.4,0.11,74,673458
Boston,Massachusetts,42.358,-71.06,2025-08-01,65.5,61.0,11.6,0.12,86,673458
Boston,Massachusetts,42.358,-71.06,2025-08-02,77.5,63.3,8.3,0.0,71,673458
Boston,Massachusetts,42.358,-71.06,2025-08-03,83.7,63.9,9.6,0.0,66,673458
Boston,Massachusetts,42.358,-71.06,2025-08-04,87.6,66.9,10.1,0.0,67,673458
Boston,Massachusetts,42.358,-71.06,2025-08-05,73.8,64.9,10.5,0.0,82,673458
Springfield,Massachusetts,42.101,-72.59,2025-07-06,94.1,69.2,11.6,0.0,65,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-07,90.0,71.7,9.4,0.0,82,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-08,91.8,74.7,6.9,0.15,78,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-09,76.4,70.1,4.9,0.48,82,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-10,76.8,68.8,7.4,0.0,87,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-11,82.0,70.0,4.9,0.0,82,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-12,83.3,71.6,5.6,0.0,86,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-13,81.4,66.8,9.2,0.0,87,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-14,82.4,71.6,6.3,0.38,85,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-15,91.3,72.5,7.4,0.0,80,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-16,87.8,71.9,10.3,0.0,82,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-17,88.2,75.3,9.8,0.0,85,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-18,77.6,68.5,10.1,1.7,67,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-19,83.4,59.6,7.8,0.0,65,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-20,82.3,70.9,9.6,0.65,84,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-21,79.1,67.0,11.9,0.0,59,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-22,75.1,57.4,4.3,0.0,57,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-23,79.4,60.4,8.1,0.0,66,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-24,91.5,66.2,10.3,0.0,67,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-25,86.1,72.0,10.3,0.96,80,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-26,85.4,70.3,6.7,0.0,57,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-27,79.6,63.7,7.4,0.4,75,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-28,93.1,71.4,6.5,0.0,70,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-29,97.5,71.1,8.3,0.0,61,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-30,97.2,69.4,14.3,0.0,63,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-31,77.2,65.7,8.9,0.05,70,154888
Springfield,Massachusetts,42.101,-72.59,2025-08-01,64.9,59.5,7.6,5.22,91,154888
Springfield,Massachusetts,42.101,-72.59,2025-08-02,79.5,54.7,5.6,0.0,70,154888
Springfield,Massachusetts,42.101,-72.59,2025-08-03,84.7,57.4,5.4,0.0,70,154888
Springfield,Massachusetts,42.101,-72.59,2025-08-04,90.3,63.1,4.0,0.0,66,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-07,90.0,71.7,9.4,0.0,82,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-08,91.8,74.7,6.9,0.15,78,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-09,76.4,70.1,4.9,0.48,82,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-10,76.8,68.8,7.4,0.0,87,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-11,82.0,70.0,4.9,0.0,82,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-12,83.3,71.6,5.6,0.0,86,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-13,81.4,66.8,9.2,0.0,87,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-14,82.4,71.6,6.3,0.38,85,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-15,91.3,72.5,7.4,0.0,80,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-16,87.8,71.9,10.3,0.0,82,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-17,88.2,75.3,9.8,0.0,85,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-18,77.6,68.5,10.1,1.7,67,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-19,83.4,59.6,7.8,0.0,65,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-20,82.3,70.9,9.6,0.65,84,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-21,79.1,67.0,11.9,0.0,59,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-22,75.1,57.4,4.3,0.0,57,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-23,79.4,60.4,8.1,0.0,66,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-24,91.5,66.2,10.3,0.0,67,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-25,86.1,72.0,10.3,0.96,80,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-26,85.4,70.3,6.7,0.0,57,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-27,79.6,63.7,7.4,0.4,75,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-28,93.1,71.4,6.5,0.0,70,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-29,97.5,71.1,8.3,0.0,61,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-30,97.2,69.4,14.3,0.0,63,154888
Springfield,Massachusetts,42.101,-72.59,2025-07-31,77.2,65.7,8.9,0.05,70,154888
Springfield,Massachusetts,42.101,-72.59,2025-08-01,64.9,59.5,7.6,5.22,91,154888
Springfield,Massachusetts,42.101,-72.59,2025-08-02,79.5,54.7,5.6,0.0,70,154888
Springfield,Massachusetts,42.101,-72.59,2025-08-03,84.7,57.4,5.4,0.0,70,154888
Springfield,Massachusetts,42.101,-72.59,2025-08-04,90.3,63.1,4.0,0.0,66,154888
Springfield,Massachusetts,42.101,-72.59,2025-08-05,85.3,66.9,6.7,0.0,73,154888
Sacramento,California,38.582,-121.493,2025-07-06,96.9,52.9,13.4,0.0,56,535798
Sacramento,California,38.582,-121.493,2025-07-07,94.7,54.9,15.0,0.0,54,535798
Sacramento,California,38.582,-121.493,2025-07-08,92.4,55.9,12.1,0.0,58,535798
Sacramento,California,38.582,-121.493,2025-07-09,96.4,55.1,10.5,0.0,54,535798
Sacramento,California,38.582,-121.493,2025-07-10,109.0,64.3,13.4,0.0,35,535798
Sacramento,California,38.582,-121.493,2025-07-11,109.1,65.3,13.4,0.0,41,535798
Sacramento,California,38.582,-121.493,2025-07-12,103.3,64.1,15.0,0.0,46,535798
Sacramento,California,38.582,-121.493,2025-07-13,100.2,56.4,13.9,0.0,55,535798
Sacramento,California,38.582,-121.493,2025-07-14,103.7,57.9,14.5,0.0,50,535798
Sacramento,California,38.582,-121.493,2025-07-15,92.5,55.2,16.3,0.0,58,535798
Sacramento,California,38.582,-121.493,2025-07-16,88.0,55.7,15.4,0.0,63,535798
Sacramento,California,38.582,-121.493,2025-07-17,93.1,54.8,13.9,0.0,61,535798
Sacramento,California,38.582,-121.493,2025-07-18,96.4,55.3,14.8,0.0,60,535798
Sacramento,California,38.582,-121.493,2025-07-19,96.3,54.6,13.2,0.0,60,535798
Sacramento,California,38.582,-121.493,2025-07-20,93.6,54.5,16.8,0.0,62,535798
Sacramento,California,38.582,-121.493,2025-07-21,86.5,56.5,17.4,0.0,66,535798
Sacramento,California,38.582,-121.493,2025-07-22,69.8,59.4,14.1,0.0,74,535798
Sacramento,California,38.582,-121.493,2025-07-23,86.2,54.7,15.4,0.0,61,535798
Sacramento,California,38.582,-121.493,2025-07-24,90.6,56.1,15.0,0.0,59,535798
Sacramento,California,38.582,-121.493,2025-07-25,86.1,56.7,16.6,0.0,68,535798
Sacramento,California,38.582,-121.493,2025-07-26,83.1,56.6,13.9,0.0,68,535798
Sacramento,California,38.582,-121.493,2025-07-27,89.4,56.6,13.6,0.0,65,535798
Sacramento,California,38.582,-121.493,2025-07-28,94.1,56.7,13.0,0.0,63,535798
Sacramento,California,38.582,-121.493,2025-07-29,94.4,55.4,13.9,0.0,60,535798
Sacramento,California,38.582,-121.493,2025-07-30,94.8,57.6,14.5,0.0,63,535798
Sacramento,California,38.582,-121.493,2025-07-31,99.0,57.7,13.2,0.0,63,535798
Sacramento,California,38.582,-121.493,2025-08-01,99.5,58.5,13.6,0.0,59,535798
Sacramento,California,38.582,-121.493,2025-08-02,100.4,57.9,13.0,0.0,61,535798
Sacramento,California,38.582,-121.493,2025-08-03,95.2,57.0,15.2,0.0,61,535798
Sacramento,California,38.582,-121.493,2025-08-04,94.8,56.7,13.0,0.0,60,535798
Sacramento,California,38.582,-121.493,2025-07-07,94.7,54.9,15.0,0.0,54,535798
Sacramento,California,38.582,-121.493,2025-07-08,92.4,55.9,12.1,0.0,58,535798
Sacramento,California,38.582,-121.493,2025-07-09,96.4,55.1,10.5,0.0,54,535798
Sacramento,California,38.582,-121.493,2025-07-10,109.0,64.3,13.4,0.0,35,535798
Sacramento,California,38.582,-121.493,2025-07-11,109.1,65.3,13.4,0.0,41,535798
Sacramento,California,38.582,-121.493,2025-07-12,103.3,64.1,15.0,0.0,46,535798
Sacramento,California,38.582,-121.493,2025-07-13,100.2,56.4,13.9,0.0,55,535798
Sacramento,California,38.582,-121.493,2025-07-14,103.7,57.9,14.5,0.0,50,535798
Sacramento,California,38.582,-121.493,2025-07-15,92.5,55.2,16.3,0.0,58,535798
Sacramento,California,38.582,-121.493,2025-07-16,88.0,55.7,15.4,0.0,63,535798
Sacramento,California,38.582,-121.493,2025-07-17,93.1,54.8,13.9,0.0,61,535798
Sacramento,California,38.582,-121.493,2025-07-18,96.4,55.3,14.8,0.0,60,535798
Sacramento,California,38.582,-121.493,2025-07-19,96.3,54.6,13.2,0.0,60,535798
Sacramento,California,38.582,-121.493,2025-07-20,93.6,54.5,16.8,0.0,62,535798
Sacramento,California,38.582,-121.493,2025-07-21,86.5,56.5,17.4,0.0,66,535798
Sacramento,California,38.582,-121.493,2025-07-22,69.8,59.4,14.1,0.0,74,535798
Sacramento,California,38.582,-121.493,2025-07-23,86.2,54.7,15.4,0.0,61,535798
Sacramento,California,38.582,-121.493,2025-07-24,90.6,56.1,15.0,0.0,59,535798
Sacramento,California,38.582,-121.493,2025-07-25,86.1,56.7,16.6,0.0,68,535798
Sacramento,California,38.582,-121.493,2025-07-26,83.1,56.6,13.9,0.0,68,535798
Sacramento,California,38.582,-121.493,2025-07-27,89.4,56.6,13.6,0.0,65,535798
Sacramento,California,38.582,-121.493,2025-07-28,94.1,56.7,13.0,0.0,63,535798
Sacramento,California,38.582,-121.493,2025-07-29,94.4,55.4,13.9,0.0,60,535798
Sacramento,California,38.582,-121.493,2025-07-30,94.8,57.6,14.5,0.0,63,535798
Sacramento,California,38.582,-121.493,2025-07-31,99.0,57.7,13.2,0.0,63,535798
Sacramento,California,38.582,-121.493,2025-08-01,99.5,58.5,13.6,0.0,59,535798
Sacramento,California,38.582,-121.493,2025-08-02,100.4,57.9,13.0,0.0,61,535798
Sacramento,California,38.582,-121.493,2025-08-03,95.2,57.0,15.2,0.0,61,535798
Sacramento,California,38.582,-121.493,2025-08-04,94.8,56.7,13.0,0.0,60,535798
Sacramento,California,38.582,-121.493,2025-08-05,92.8,54.3,10.5,0.0,61,535798
Albany,New York,42.653,-73.757,2025-07-06,91.3,70.0,11.6,0.0,65,101317
Albany,New York,42.653,-73.757,2025-07-07,92.0,73.4,8.5,0.15,71,101317
Albany,New York,42.653,-73.757,2025-07-08,85.9,72.8,6.3,0.0,79,101317
Albany,New York,42.653,-73.757,2025-07-09,83.9,67.8,4.9,0.0,74,101317
Albany,New York,42.653,-73.757,2025-07-10,85.9,66.8,8.3,0.0,81,101317
Albany,New York,42.653,-73.757,2025-07-11,84.1,70.9,5.4,0.0,80,101317
Albany,New York,42.653,-73.757,2025-07-12,83.7,72.0,8.3,0.14,85,101317
Albany,New York,42.653,-73.757,2025-07-13,87.5,68.1,10.7,0.0,80,101317
Albany,New York,42.653,-73.757,2025-07-14,81.8,71.0,10.1,0.0,85,101317
Albany,New York,42.653,-73.757,2025-07-15,89.9,70.1,4.7,0.0,77,101317
Albany,New York,42.653,-73.757,2025-07-16,89.8,72.0,7.2,0.0,77,101317
Albany,New York,42.653,-73.757,2025-07-17,91.4,75.3,8.5,0.0,76,101317
Albany,New York,42.653,-73.757,2025-07-18,78.7,63.6,9.4,0.0,65,101317
Albany,New York,42.653,-73.757,2025-07-19,82.6,59.0,8.1,0.0,68,101317
Albany,New York,42.653,-73.757,2025-07-20,81.8,70.2,11.2,0.66,80,101317
Albany,New York,42.653,-73.757,2025-07-21,77.0,64.8,11.4,0.0,64,101317
Albany,New York,42.653,-73.757,2025-07-22,76.8,55.6,5.6,0.0,60,101317
Albany,New York,42.653,-73.757,2025-07-23,79.1,60.0,8.5,0.0,65,101317
Albany,New York,42.653,-73.757,2025-07-24,90.8,64.4,10.1,0.0,70,101317
Albany,New York,42.653,-73.757,2025-07-25,83.3,73.1,9.2,0.33,81,101317
Albany,New York,42.653,-73.757,2025-07-26,84.7,65.3,5.6,0.0,66,101317
Albany,New York,42.653,-73.757,2025-07-27,81.8,63.9,11.0,3.65,81,101317
Albany,New York,42.653,-73.757,2025-07-28,89.8,70.1,6.0,0.0,73,101317
Albany,New York,42.653,-73.757,2025-07-29,94.6,68.9,9.4,0.0,71,101317
Albany,New York,42.653,-73.757,2025-07-30,94.3,65.3,9.8,0.0,67,101317
Albany,New York,42.653,-73.757,2025-07-31,76.1,63.7,8.5,0.02,62,101317
Albany,New York,42.653,-73.757,2025-08-01,64.9,61.3,6.3,1.6,89,101317
Albany,New York,42.653,-73.757,2025-08-02,80.8,54.0,5.1,0.0,64,101317
Albany,New York,42.653,-73.757,2025-08-03,85.6,57.9,3.1,0.0,70,101317
Albany,New York,42.653,-73.757,2025-08-04,88.3,63.3,4.7,0.0,68,101317
Albany,New York,42.653,-73.757,2025-07-07,92.0,73.4,8.5,0.15,71,101317
Albany,New York,42.653,-73.757,2025-07-08,85.9,72.8,6.3,0.0,79,101317
Albany,New York,42.653,-73.757,2025-07-09,83.9,67.8,4.9,0.0,74,101317
Albany,New York,42.653,-73.757,2025-07-10,85.9,66.8,8.3,0.0,81,101317
Albany,New York,42.653,-73.757,2025-07-11,84.1,70.9,5.4,0.0,80,101317
Albany,New York,42.653,-73.757,2025-07-12,83.7,72.0,8.3,0.14,85,101317
Albany,New York,42.653,-73.757,2025-07-13,87.5,68.1,10.7,0.0,80,101317
Albany,New York,42.653,-73.757,2025-07-14,81.8,71.0,10.1,0.0,85,101317
Albany,New York,42.653,-73.757,2025-07-15,89.9,70.1,4.7,0.0,77,101317
Albany,New York,42.653,-73.757,2025-07-16,89.8,72.0,7.2,0.0,77,101317
Albany,New York,42.653,-73.757,2025-07-17,91.4,75.3,8.5,0.0,76,101317
Albany,New York,42.653,-73.757,2025-07-18,78.7,63.6,9.4,0.0,65,101317
Albany,New York,42.653,-73.757,2025-07-19,82.6,59.0,8.1,0.0,68,101317
Albany,New York,42.653,-73.757,2025-07-20,81.8,70.2,11.2,0.66,80,101317
Albany,New York,42.653,-73.757,2025-07-21,77.0,64.8,11.4,0.0,64,101317
Albany,New York,42.653,-73.757,2025-07-22,76.8,55.6,5.6,0.0,60,101317
Albany,New York,42.653,-73.757,2025-07-23,79.1,60.0,8.5,0.0,65,101317
Albany,New York,42.653,-73.757,2025-07-24,90.8,64.4,10.1,0.0,70,101317
Albany,New York,42.653,-73.757,2025-07-25,83.3,73.1,9.2,0.33,81,101317
Albany,New York,42.653,-73.757,2025-07-26,84.7,65.3,5.6,0.0,66,101317
Albany,New York,42.653,-73.757,2025-07-27,81.8,63.9,11.0,3.65,81,101317
Albany,New York,42.653,-73.757,2025-07-28,89.8,70.1,6.0,0.0,73,101317
Albany,New York,42.653,-73.757,2025-07-29,94.6,68.9,9.4,0.0,71,101317
Albany,New York,42.653,-73.757,2025-07-30,94.3,65.3,9.8,0.0,67,101317
Albany,New York,42.653,-73.757,2025-07-31,76.1,63.7,8.5,0.02,62,101317
Albany,New York,42.653,-73.757,2025-08-01,64.9,61.3,6.3,1.6,89,101317
Albany,New York,42.653,-73.757,2025-08-02,80.8,54.0,5.1,0.0,64,101317
Albany,New York,42.653,-73.757,2025-08-03,85.6,57.9,3.1,0.0,70,101317
Albany,New York,42.653,-73.757,2025-08-04,88.3,63.3,4.7,0.0,68,101317
Albany,New York,42.653,-73.757,2025-08-05,84.2,64.6,4.0,0.0,76,101317
Helena,Montana,46.593,-112.035,2025-07-07,80.5,51.9,4.3,0.0,43,34729
Helena,Montana,46.593,-112.035,2025-07-08,89.4,55.8,15.0,0.0,36,34729
Helena,Montana,46.593,-112.035,2025-07-09,91.0,60.7,14.3,0.0,31,34729
Helena,Montana,46.593,-112.035,2025-07-10,76.7,54.6,19.0,0.0,47,34729
Helena,Montana,46.593,-112.035,2025-07-11,73.9,45.8,7.2,0.0,51,34729
Helena,Montana,46.593,-112.035,2025-07-12,82.8,51.8,12.5,0.0,33,34729
Helena,Montana,46.593,-112.035,2025-07-13,86.5,58.1,12.3,0.0,40,34729
Helena,Montana,46.593,-112.035,2025-07-14,88.8,61.9,15.0,0.0,41,34729
Helena,Montana,46.593,-112.035,2025-07-15,57.8,45.1,10.5,0.0,88,34729
Helena,Montana,46.593,-112.035,2025-07-16,71.4,42.9,8.5,0.0,71,34729
Helena,Montana,46.593,-112.035,2025-07-17,80.7,42.7,11.9,0.0,51,34729
Helena,Montana,46.593,-112.035,2025-07-18,81.9,50.0,12.5,0.0,53,34729
Helena,Montana,46.593,-112.035,2025-07-19,79.7,56.1,16.3,0.0,40,34729
Helena,Montana,46.593,-112.035,2025-07-20,75.6,56.2,9.6,0.0,41,34729
Helena,Montana,46.593,-112.035,2025-07-21,74.5,52.8,16.1,0.16,61,34729
Helena,Montana,46.593,-112.035,2025-07-22,65.0,52.1,11.6,0.0,85,34729
Helena,Montana,46.593,-112.035,2025-07-23,79.3,45.9,13.2,0.0,56,34729
Helena,Montana,46.593,-112.035,2025-07-24,83.6,51.3,11.4,0.0,37,34729
Helena,Montana,46.593,-112.035,2025-07-25,87.4,56.3,14.1,0.0,41,34729
Helena,Montana,46.593,-112.035,2025-07-26,84.2,54.2,19.5,0.0,57,34729
Helena,Montana,46.593,-112.035,2025-07-27,81.4,50.8,10.7,0.72,60,34729
Helena,Montana,46.593,-112.035,2025-07-28,82.4,51.7,9.6,0.0,65,34729
Helena,Montana,46.593,-112.035,2025-07-29,80.3,52.0,14.3,0.16,62,34729
Helena,Montana,46.593,-112.035,2025-07-30,78.8,53.4,12.5,0.0,69,34729
Helena,Montana,46.593,-112.035,2025-07-31,83.1,54.5,9.8,0.0,66,34729
Helena,Montana,46.593,-112.035,2025-08-01,83.3,55.9,19.0,0.0,55,34729
Helena,Montana,46.593,-112.035,2025-08-02,75.6,54.9,13.4,0.0,62,34729
Helena,Montana,46.593,-112.035,2025-08-03,80.6,54.3,11.0,0.0,42,34729
Helena,Montana,46.593,-112.035,2025-08-04,70.5,51.4,18.1,0.41,59,34729
Helena,Montana,46.593,-112.035,2025-08-05,75.6,46.9,16.8,0.2,57,34729
Helena,Montana,46.593,-112.035,2025-07-06,77.9,47.6,11.0,0.0,48,34729
Helena,Montana,46.593,-112.035,2025-07-07,80.5,51.9,4.3,0.0,43,34729
Helena,Montana,46.593,-112.035,2025-07-08,89.4,55.8,15.0,0.0,36,34729
Helena,Montana,46.593,-112.035,2025-07-09,91.0,60.7,14.3,0.0,31,34729
Helena,Montana,46.593,-112.035,2025-07-10,76.7,54.6,19.0,0.0,47,34729
Helena,Montana,46.593,-112.035,2025-07-11,73.9,45.8,7.2,0.0,51,34729
Helena,Montana,46.593,-112.035,2025-07-12,82.8,51.8,12.5,0.0,33,34729
Helena,Montana,46.593,-112.035,2025-07-13,86.5,58.1,12.3,0.0,40,34729
Helena,Montana,46.593,-112.035,2025-07-14,88.8,61.9,15.0,0.0,41,34729
Helena,Montana,46.593,-112.035,2025-07-15,57.8,45.1,10.5,0.0,88,34729
Helena,Montana,46.593,-112.035,2025-07-16,71.4,42.9,8.5,0.0,71,34729
Helena,Montana,46.593,-112.035,2025-07-17,80.7,42.7,11.9,0.0,51,34729
Helena,Montana,46.593,-112.035,2025-07-18,81.9,50.0,12.5,0.0,53,34729
Helena,Montana,46.593,-112.035,2025-07-19,79.7,56.1,16.3,0.0,40,34729
Helena,Montana,46.593,-112.035,2025-07-20,75.6,56.2,9.6,0.0,41,34729
Helena,Montana,46.593,-112.035,2025-07-21,74.5,52.8,16.1,0.16,61,34729
Helena,Montana,46.593,-112.035,2025-07-22,65.0,52.1,11.6,0.0,85,34729
Helena,Montana,46.593,-112.035,2025-07-23,79.3,45.9,13.2,0.0,56,34729
Helena,Montana,46.593,-112.035,2025-07-24,83.6,51.3,11.4,0.0,37,34729
Helena,Montana,46.593,-112.035,2025-07-25,87.4,56.3,14.1,0.0,41,34729
Helena,Montana,46.593,-112.035,2025-07-26,84.2,54.2,19.5,0.0,57,34729
Helena,Montana,46.593,-112.035,2025-07-27,81.4,50.8,10.7,0.72,60,34729
Helena,Montana,46.593,-112.035,2025-07-28,82.4,51.7,9.6,0.0,65,34729
Helena,Montana,46.593,-112.035,2025-07-29,80.3,52.0,14.3,0.16,62,34729
Helena,Montana,46.593,-112.035,2025-07-30,78.8,53.4,12.5,0.0,69,34729
Helena,Montana,46.593,-112.035,2025-07-31,83.1,54.5,9.8,0.0,66,34729
